Name,Name_encoding,Location,Location_encoding,Year,year_encoding,Kilometers_Driven,Fuel_codes,Fuel_Type,Transmission,Transmission_codes,Owner_Type,owner_encoding,Mileage,Engine,Power,Seats,New_Price,Price
Maruti SX4 S Cross DDiS 320 Zeta,1108,Coimbatore,3,2016,18,63316,1,Diesel,Manual,1,First,0,22.7,1598,118,5,,9.58
Mercedes-Benz E-Class 2009-2013 E250 CDI Elegance,1257,Delhi,4,2014,16,42000,1,Diesel,Automatic,0,First,0,14.21,2143,203,5,,24.95
Chevrolet Enjoy Petrol LS 7 Seater,180,Kochi,7,2015,17,25648,4,Petrol,Manual,1,First,0,13.7,1399,98.82,7,,4.29
Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,1255,Delhi,4,2011,13,67612,1,Diesel,Automatic,0,Second,2,14.21,2143,203,5,,11.5
Mahindra XUV500 W4,919,Mumbai,9,2016,18,33000,1,Diesel,Manual,1,First,0,16,2179,140,7,,9.65
Hyundai i10 Sportz,704,Mumbai,9,2015,17,20000,4,Petrol,Manual,1,First,0,20.36,1197,78.9,5,,3.75
Hyundai Getz 1.3 GLS,547,Pune,10,2007,9,143000,4,Petrol,Manual,1,Second,2,14.2,1341,82.9,5,,1.1
Audi Q7 3.0 TDI quattro,60,Coimbatore,3,2014,16,118218,1,Diesel,Automatic,0,First,0,12.07,2967,241.4,7,,31.41
Mahindra Scorpio SLE BSIV,887,Pune,10,2012,14,99000,1,Diesel,Manual,1,Third,3,12.05,2179,120,8,,6
Honda Jazz 1.2 SV i VTEC,472,Pune,10,2016,18,22700,4,Petrol,Manual,1,First,0,18.7,1199,88.7,5,,5.55
Tata Safari Storme 2012-2015 EX,1637,Jaipur,6,2017,19,28000,1,Diesel,Manual,1,First,0,14,2179,138.1,7,,10.91
Mahindra XUV500 W6 2WD,921,Kolkata,8,2014,16,62000,1,Diesel,Manual,1,First,0,15.1,2179,140,7,,7.25
Volkswagen Polo Diesel Comfortline 1.2L,1823,Hyderabad,5,2012,14,107023,1,Diesel,Manual,1,First,0,22.07,1199,73.9,5,,3.9
Maruti Swift Dzire ZDi,1144,Delhi,4,2012,14,71082,1,Diesel,Manual,1,First,0,19.3,1248,73.9,5,,3.95
Audi Q3 2.0 TDI,40,Mumbai,9,2013,15,60000,1,Diesel,Automatic,0,First,0,15.73,1968,174.33,5,,22
Maruti Celerio ZXI,1009,Delhi,4,2014,16,21701,4,Petrol,Manual,1,First,0,23.1,998,67.04,5,,3.38
Honda City V MT Exclusive,430,Mumbai,9,2011,13,56000,4,Petrol,Manual,1,First,0,16.8,1497,116.3,5,,3.45
Hyundai i20 1.2 Spotz,718,Delhi,4,2016,18,32450,4,Petrol,Manual,1,First,0,18.6,1197,81.83,5,,5.75
Renault KWID RXT,1459,Jaipur,6,2016,18,12500,4,Petrol,Manual,1,First,0,25.17,799,53.3,5,,2.75
Mercedes-Benz CLA 200 CDI Sport,1242,Kochi,7,2019,21,20483,1,Diesel,Automatic,0,First,0,17.9,2143,136,5,,30.3
Ford Ecosport 1.5 DV5 MT Titanium,257,Hyderabad,5,2014,16,45800,1,Diesel,Manual,1,First,0,22.7,1498,89.84,5,,7.5
Hyundai i20 Asta 1.2,750,Coimbatore,3,2015,17,35441,4,Petrol,Manual,1,First,0,18.6,1197,81.83,5,,6.87
Toyota Innova 2.5 ZX Diesel 7 Seater,1767,Bangalore,1,2015,17,86398,1,Diesel,Manual,1,First,0,12.99,2494,100.6,7,,15.2
Nissan Sunny 2011-2014 Diesel XL,1388,Chennai,2,2012,14,150000,1,Diesel,Manual,1,First,0,21.64,1461,84.8,5,,3.5
Maruti Swift VDI BSIV,1160,Hyderabad,5,2014,16,89000,1,Diesel,Manual,1,First,0,25.2,1248,74,5,,5.85
Maruti A-Star Vxi,950,Hyderabad,5,2010,12,68375,4,Petrol,Manual,1,First,0,19,998,66.1,5,,2.5
Maruti Swift ZXI,1174,Pune,10,2013,15,52000,4,Petrol,Manual,1,First,0,18.6,1197,85.8,5,,3.95
Mercedes-Benz CLA 200 CDI Sport,1242,Jaipur,6,2017,19,39000,1,Diesel,Automatic,0,First,0,17.9,2143,136,5,42.4 Lakh,27
Maruti Ertiga ZXI,1066,Bangalore,1,2014,16,68000,4,Petrol,Manual,1,Second,2,16.02,1373,93.7,7,,6.75
Maruti Wagon R LXI,1196,Jaipur,6,2007,9,71000,4,Petrol,Manual,1,Second,2,18.9,998,67.1,5,,1.5
Volkswagen Polo Diesel Trendline 1.2L,1825,Hyderabad,5,2012,14,72003,1,Diesel,Manual,1,First,0,22.07,1199,73.9,5,,3.9
Ford Ecosport 1.5 DV5 MT Titanium Optional,258,Hyderabad,5,2014,16,135670,1,Diesel,Manual,1,First,0,22.7,1498,89.84,5,,6.55
Honda City i DTEC VX,438,Kochi,7,2017,19,65850,1,Diesel,Manual,1,First,0,25.1,1498,98.6,5,,9.44
Toyota Corolla Altis 1.8 GL,1681,Coimbatore,3,2015,17,53920,4,Petrol,Manual,1,First,0,14.28,1798,138.03,5,23.37 Lakh,10.77
Mahindra XUV500 W8 2WD,924,Ahmedabad,0,2014,16,58000,1,Diesel,Manual,1,First,0,15.1,2179,140,7,,7.5
Maruti Alto 800 2016-2019 VXI,954,Kolkata,8,2016,18,4000,4,Petrol,Manual,1,First,0,24.7,796,47.3,5,,3
BMW 5 Series 530d M Sport,115,Chennai,2,2010,12,58000,1,Diesel,Automatic,0,First,0,18.59,2993,265,5,79.78 Lakh,11.75
Hyundai EON D Lite Plus,526,Kochi,7,2016,18,29832,4,Petrol,Manual,1,First,0,21.1,814,55.2,5,,3.29
Maruti Swift Dzire VDI,1135,Chennai,2,2016,18,71156,1,Diesel,Manual,1,First,0,26.59,1248,74,5,,6.5
Maruti Celerio CNG VXI MT,999,Delhi,4,2015,17,64687,0,CNG,Manual,1,First,0,31.79,998,58.33,5,5.87 Lakh,3.8
Audi A4 2.0 TDI,7,Hyderabad,5,2011,13,54000,1,Diesel,Automatic,0,First,0,16.55,1968,147.51,5,,18
Skoda Superb Elegance 1.8 TSI AT,1548,Bangalore,1,2009,11,75000,4,Petrol,Automatic,0,Second,2,13.7,1798,157.75,5,,4.95
Tata Zest Revotron 1.2T XM,1667,Kochi,7,2015,17,39208,4,Petrol,Manual,1,First,0,17.57,1193,88.7,5,7.63 Lakh,4.52
Force One LX ABS 7 Seating,231,Kolkata,8,2014,16,41000,1,Diesel,Manual,1,First,0,17,2149,139.07,7,,8
Honda City i-VTEC VX,460,Coimbatore,3,2013,15,38622,4,Petrol,Manual,1,First,0,17.4,1497,117.3,5,12.68 Lakh,6.26
Nissan Sunny 2011-2014 XV,1392,Chennai,2,2016,18,18000,4,Petrol,Manual,1,First,0,16.95,1498,97.7,5,,7.5
Maruti Swift 1.3 LXI,1118,Delhi,4,2012,14,52000,4,Petrol,Manual,1,First,0,16.1,0,0,0,,3.65
Volkswagen Vento Petrol Highline AT,1856,Mumbai,9,2011,13,45000,4,Petrol,Automatic,0,First,0,14.4,1598,103.6,5,,3.35
Hyundai Verna 1.6 SX VTVT AT,639,Mumbai,9,2014,16,48656,4,Petrol,Automatic,0,First,0,15.74,1591,121.3,5,,5.5
Hyundai Verna CRDi 1.6 AT SX Plus,648,Bangalore,1,2012,14,79000,1,Diesel,Automatic,0,First,0,22,1582,126.2,5,16.6 Lakh,5.25
Audi A4 2.0 TDI Multitronic,11,Bangalore,1,2012,14,88000,1,Diesel,Automatic,0,First,0,16.55,1968,140,5,,16.25
Maruti SX4 Vxi BSIV,1111,Delhi,4,2009,11,92000,4,Petrol,Manual,1,First,0,15.5,1586,103.3,5,,2.7
Ford Endeavour 2.2 Titanium AT 4X2,264,Chennai,2,2019,21,9000,1,Diesel,Automatic,0,First,0,12.62,2198,158,7,,32.9
Maruti Swift LXI BSIV,1152,Coimbatore,3,2008,10,50121,4,Petrol,Manual,1,First,0,20.4,1197,83.11,5,,3.41
Hyundai Grand i10 CRDi Magna,569,Hyderabad,5,2014,16,79000,1,Diesel,Manual,1,First,0,24,1120,70,5,,4.15
Volkswagen Polo 1.5 TDI Highline,1821,Hyderabad,5,2014,16,46000,1,Diesel,Manual,1,Second,2,20.14,1498,88.8,5,,5.9
Mercedes-Benz E-Class 230,1266,Pune,10,2012,14,100000,4,Petrol,Automatic,0,First,0,10,2496,157.7,5,,11.5
Hyundai i20 Asta 1.2,750,Kolkata,8,2015,17,41000,4,Petrol,Manual,1,First,0,18.6,1197,81.83,5,,4.75
Maruti Alto K10 VXI AGS,966,Chennai,2,2015,17,25000,4,Petrol,Automatic,0,First,0,24.07,998,67.1,5,,3.5
Maruti Ertiga VDI,1059,Pune,10,2014,16,71899,1,Diesel,Manual,1,First,0,20.77,1248,88.76,7,,7.25
Maruti Celerio VXI AT,1005,Mumbai,9,2016,18,7100,4,Petrol,Automatic,0,First,0,23.1,998,67.04,5,,4.35
Renault KWID Climber 1.0 AMT,1456,Coimbatore,3,2018,20,38171,4,Petrol,Automatic,0,Second,2,22.5,999,67,5,5.72 Lakh,4.99
Mahindra Scorpio SLE BSIV,887,Bangalore,1,2013,15,70359,1,Diesel,Manual,1,First,0,12.05,2179,120,8,,7.65
Toyota Innova 2.5 GX (Diesel) 7 Seater BS IV,1753,Chennai,2,2011,13,200000,1,Diesel,Manual,1,First,0,12.8,2494,102,7,,9
Volkswagen Polo Diesel Highline 1.2L,1824,Chennai,2,2017,19,26969,1,Diesel,Manual,1,First,0,22.07,1199,73.9,5,,6.9
Ford Figo Diesel ZXI,330,Chennai,2,2011,13,56500,1,Diesel,Manual,1,First,0,20,1399,68,5,,2.9
Nissan Terrano XL Plus 85 PS,1406,Kolkata,8,2014,16,40000,1,Diesel,Manual,1,First,0,20.45,1461,83.8,5,,5.75
Force One LX 4x4,230,Kolkata,8,2014,16,41000,1,Diesel,Manual,1,First,0,17,2200,139.01,7,,8
Renault KWID 1.0 RXT Optional AMT,1454,Kochi,7,2017,19,53105,4,Petrol,Automatic,0,First,0,22.5,999,67,5,4.93 Lakh,4.41
Skoda Rapid 1.5 TDI Elegance,1517,Mumbai,9,2013,15,23000,1,Diesel,Manual,1,First,0,21.14,1498,103.52,5,,4.95
Mahindra XUV500 AT W10 FWD,914,Hyderabad,5,2016,18,80999,1,Diesel,Automatic,0,First,0,16,2179,140,7,,14.4
Ford Figo Diesel Titanium,329,Chennai,2,2012,14,82000,1,Diesel,Manual,1,First,0,20,1399,68.05,5,,2.95
Mahindra Bolero ZLX,833,Coimbatore,3,2017,19,68557,1,Diesel,Manual,1,First,0,15.96,2523,62.1,7,11.28 Lakh,8.14
Volkswagen Vento 1.5 TDI Highline,1840,Hyderabad,5,2016,18,34000,1,Diesel,Manual,1,First,0,20.64,1498,108.5,5,14.2 Lakh,8.45
Toyota Innova 2.5 VX (Diesel) 8 Seater BS IV,1764,Pune,10,2015,17,77000,1,Diesel,Manual,1,First,0,12.99,2494,100,8,,12.5
Mahindra XUV500 W8 2WD,924,Mumbai,9,2012,14,48000,1,Diesel,Manual,1,First,0,15.1,2179,140,7,,6.5
Ford Ecosport 1.5 Ti VCT MT Titanium,261,Coimbatore,3,2015,17,28232,4,Petrol,Manual,1,Second,2,15.8,1499,110,5,,7.72
Volkswagen Jetta 2012-2014 2.0L TDI Highline AT,1806,Chennai,2,2011,13,110000,1,Diesel,Automatic,0,First,0,16.96,1968,138.1,5,,8
Tata New Safari DICOR 2.2 VX 4x4,1631,Chennai,2,2009,11,120000,1,Diesel,Manual,1,Second,2,13.93,2179,138,7,,3
BMW 3 Series 330d Convertible,90,Mumbai,9,2013,15,49000,1,Diesel,Automatic,0,First,0,8.2,2993,245,4,,29
Volkswagen Polo 1.2 MPI Highline,1817,Kolkata,8,2014,16,22000,4,Petrol,Manual,1,First,0,16.47,1198,74,5,,4.11
Hyundai i20 Magna Optional 1.2,762,Coimbatore,3,2015,17,14925,4,Petrol,Manual,1,First,0,18.5,1197,82.9,5,,5.37
Maruti Ertiga ZDI,1064,Mumbai,9,2013,15,75000,1,Diesel,Manual,1,First,0,20.77,1248,88.8,7,,6.55
Honda City i VTEC V,450,Chennai,2,2015,17,23000,4,Petrol,Manual,1,First,0,17.4,1497,117.3,5,,7
Honda City 1.5 S MT,419,Mumbai,9,2014,16,57000,4,Petrol,Manual,1,First,0,17,1497,118,5,,5.48
Volkswagen Jetta 2013-2015 2.0L TDI Highline AT,1809,Kochi,7,2013,15,76718,1,Diesel,Automatic,0,First,0,16.96,1968,138.03,5,,6.51
Honda Amaze VX i-DTEC,378,Pune,10,2016,18,138000,1,Diesel,Manual,1,First,0,25.8,1498,98.6,5,,5.15
Mahindra XUV500 W8 2WD,924,Hyderabad,5,2013,15,140000,1,Diesel,Manual,1,Second,2,15.1,2179,140,7,,9
Toyota Corolla Altis VL,1698,Mumbai,9,2008,10,110000,4,Petrol,Automatic,0,Second,2,14.53,1798,138.1,5,,2.75
Hyundai Santro Xing XL eRLX Euro III,604,Pune,10,2005,7,126000,4,Petrol,Manual,1,Second,2,17,1086,null ,5,,1.2
BMW 3 Series 320d,74,Bangalore,1,2012,14,73000,1,Diesel,Automatic,0,First,0,22.69,1995,190,5,48.79 Lakh,12.5
Ford EcoSport 1.5 Diesel Trend,240,Kochi,7,2017,19,63423,1,Diesel,Manual,1,First,0,23,1498,98.96,5,10.42 Lakh,7.69
Hyundai i20 Asta Optional with Sunroof 1.2,755,Kochi,7,2013,15,62132,4,Petrol,Manual,1,First,0,18.5,1197,82.85,5,,4.57
Honda City 1.5 S AT,418,Mumbai,9,2013,15,51000,4,Petrol,Automatic,0,First,0,16.8,1497,118,5,,4.5
Maruti Ritz VDI (ABS) BS IV,1091,Hyderabad,5,2015,17,75000,1,Diesel,Manual,1,First,0,23.2,1248,73.94,5,,4.9
Hyundai i10 Era 1.1,692,Kolkata,8,2008,10,55410,4,Petrol,Manual,1,First,0,19.81,1086,68.05,5,,1.65
Chevrolet Sail 1.2 LS,192,Mumbai,9,2015,17,41000,4,Petrol,Manual,1,First,0,18.2,1199,82.4,5,,3.25
Hyundai Verna 1.6 SX CRDi (O),635,Chennai,2,2012,14,45000,1,Diesel,Manual,1,First,0,22.32,1582,126.32,5,,6.25
Hyundai Creta 1.6 SX Option,515,Kochi,7,2018,20,53322,4,Petrol,Manual,1,First,0,15.8,1591,121.3,5,16.06 Lakh,12.13
Chevrolet Sail 1.2 LS,192,Jaipur,6,2013,15,48000,4,Petrol,Manual,1,First,0,18.2,1199,82.4,5,,3.25
Audi Q5 2.0 TDI,48,Hyderabad,5,2013,15,72000,1,Diesel,Automatic,0,First,0,14.16,1968,174.3,5,,29
Honda City 1.5 V MT Exclusive,424,Kochi,7,2013,15,50266,4,Petrol,Manual,1,First,0,17,1497,118,5,,5.53
Ford EcoSport 1.5 Petrol Titanium,241,Hyderabad,5,2017,19,21800,4,Petrol,Manual,1,First,0,17,1497,121.36,5,11.27 Lakh,8.75
Audi Q7 3.0 TDI Quattro Premium Plus,58,Bangalore,1,2014,16,45000,1,Diesel,Automatic,0,Second,2,12.07,2967,241.4,7,,37.9
Hyundai i10 Magna 1.2,698,Delhi,4,2010,12,62000,4,Petrol,Manual,1,First,0,20.36,1197,78.9,5,,2.4
Hyundai i20 1.2 Asta,710,Chennai,2,2014,16,41681,4,Petrol,Manual,1,First,0,17,1197,80,5,,4.55
Maruti Swift Dzire 1.2 Vxi BSIV,1127,Delhi,4,2011,13,69313,4,Petrol,Manual,1,Second,2,17.5,1197,85.8,5,,2.65
Tata Indica V2 eLX,1578,Pune,10,2017,19,49000,1,Diesel,Manual,1,Second,2,25,1396,69,5,,1.6
BMW 5 Series 2010-2013 530d,104,Coimbatore,3,2012,14,40471,1,Diesel,Automatic,0,Second,2,16.2,2993,235,5,,25.72
Maruti Swift VDI,1159,Ahmedabad,0,2013,15,60000,1,Diesel,Manual,1,First,0,22.9,1248,74,5,,4.15
Ford Freestyle Titanium Plus Petrol,337,Jaipur,6,2018,20,1001,4,Petrol,Manual,1,First,0,19,1194,94.68,5,8.44 Lakh,7.23
Hyundai Verna XXi ABS (Petrol),665,Bangalore,1,2008,10,38000,4,Petrol,Manual,1,Second,2,13.9,1599,103.2,5,,2.6
BMW 3 Series 320d Highline,78,Mumbai,9,2008,10,66000,1,Diesel,Automatic,0,Second,2,16.07,1995,181,5,,7.25
Toyota Innova 2.5 G4 Diesel 8-seater,1751,Kochi,7,2017,19,33901,1,Diesel,Manual,1,First,0,12.8,2494,102,8,,14.29
Mercedes-Benz New C-Class C 250 CDI Elegance,1327,Hyderabad,5,2011,13,57000,1,Diesel,Automatic,0,Second,2,14.94,2143,204,5,,17.25
Hyundai Elantra 1.6 SX,534,Pune,10,2013,15,170000,1,Diesel,Manual,1,First,0,22.54,1582,126.2,5,20.87 Lakh,7.5
Maruti Ritz ZDi,1096,Hyderabad,5,2014,16,60000,1,Diesel,Manual,1,First,0,23.2,1248,73.94,5,,4.35
Maruti Vitara Brezza ZDi Plus Dual Tone,1185,Pune,10,2016,18,85000,1,Diesel,Manual,1,First,0,24.3,1248,88.5,5,11.96 Lakh,8.9
Hyundai Xcent 1.2 Kappa S,678,Kolkata,8,2016,18,146000,4,Petrol,Manual,1,Second,2,19.1,1197,82,5,,3.5
Honda City i DTEC V,437,Kolkata,8,2014,16,56002,1,Diesel,Manual,1,First,0,26,1498,98.6,5,,6.1
Renault KWID RXT,1459,Mumbai,9,2016,18,8554,4,Petrol,Manual,1,First,0,25.17,799,53.3,5,,3.2
Toyota Etios Cross 1.4L VD,1708,Jaipur,6,2014,16,62322,1,Diesel,Manual,1,First,0,23.59,1364,67.06,5,9.55 Lakh,4.9
Maruti Alto K10 VXI,965,Kochi,7,2015,17,37929,4,Petrol,Manual,1,First,0,24.07,998,67.1,5,4.09 Lakh,3.69
Tata Tiago 1.2 Revotron XM Option,1646,Chennai,2,2016,18,5400,4,Petrol,Manual,1,First,0,23.84,1199,84,5,5.45 Lakh,3.98
Hyundai i20 1.4 CRDi Magna,725,Kolkata,8,2013,15,60000,1,Diesel,Manual,1,First,0,21.9,1396,90,5,,2.95
Audi A4 2.0 TDI,7,Kochi,7,2014,16,55730,1,Diesel,Automatic,0,First,0,16.55,1968,147.51,5,,15.21
Maruti Swift VDI,1159,Hyderabad,5,2015,17,62000,1,Diesel,Manual,1,First,0,28.4,1248,74,5,,6.3
Volkswagen Ameo 1.2 MPI Highline,1788,Kochi,7,2017,19,14576,4,Petrol,Manual,1,First,0,17,1198,73.75,5,8.38 Lakh,6.69
Honda BRV i-VTEC V CVT,383,Mumbai,9,2017,19,17000,4,Petrol,Automatic,0,First,0,16,1497,117.3,7,15.02 Lakh,9.5
Hyundai i20 Asta,747,Mumbai,9,2009,11,28000,4,Petrol,Manual,1,First,0,17,1197,80,5,,2.65
Hyundai Santa Fe 4X4,581,Ahmedabad,0,2012,14,58200,1,Diesel,Manual,1,First,0,14.66,2199,194.3,7,,7.5
Honda City 1.5 GXI,417,Bangalore,1,2002,4,53000,4,Petrol,Manual,1,Second,2,0,0,0,0,,1.85
Maruti Celerio ZXI Optional AMT,1015,Kochi,7,2018,20,12278,4,Petrol,Automatic,0,First,0,23.1,998,67.04,5,5.95 Lakh,5.63
Hyundai Creta 1.6 SX,513,Coimbatore,3,2018,20,17665,4,Petrol,Manual,1,First,0,15.8,1591,121.3,5,15.36 Lakh,11.78
Tata Indica V2 DL BSIII,1569,Hyderabad,5,2004,6,200000,1,Diesel,Manual,1,Second,2,17.88,1396,52.8,5,,0.85
Volkswagen Vento Petrol Highline,1855,Mumbai,9,2011,13,55893,4,Petrol,Manual,1,First,0,15.04,1598,103.6,5,,3.35
Maruti Celerio VXI,1003,Kochi,7,2015,17,60586,4,Petrol,Manual,1,First,0,23.1,998,67.04,5,,4.11
Mercedes-Benz CLA 200 D Sport Edition,1245,Ahmedabad,0,2015,17,13500,1,Diesel,Automatic,0,First,0,17.9,2143,136,5,,25.51
Maruti Alto 800 LXI,956,Jaipur,6,2017,19,30000,4,Petrol,Manual,1,First,0,22.74,796,47.3,5,,3.1
Ford Endeavour 3.2 Titanium AT 4X4,270,Delhi,4,2018,20,12000,1,Diesel,Automatic,0,First,0,10.91,3198,197,7,,33.5
Tata Zest Revotron 1.2T XE,1666,Kolkata,8,2017,19,65000,4,Petrol,Manual,1,First,0,17.57,1193,88.7,5,6.59 Lakh,4.8
Volkswagen Vento 1.6 Comfortline,1843,Kolkata,8,2014,16,38000,4,Petrol,Manual,1,First,0,16.09,1598,103.5,5,10.94 Lakh,3.49
Maruti Ertiga ZXI,1066,Mumbai,9,2012,14,25000,4,Petrol,Manual,1,Second,2,17.5,1373,91.1,7,,5.15
Mercedes-Benz M-Class ML 350 CDI Corporate,1301,Mumbai,9,2011,13,100000,1,Diesel,Automatic,0,First,0,14,2987,224,5,,14.41
Volkswagen Polo 1.2 MPI Highline,1817,Mumbai,9,2014,16,13710,4,Petrol,Manual,1,First,0,16.2,1199,74,5,,4.75
Toyota Fortuner 4x2 AT,1733,Jaipur,6,2015,17,100000,1,Diesel,Automatic,0,First,0,12.55,2982,168.5,7,,19
Maruti Celerio VXI,1003,Hyderabad,5,2017,19,17000,4,Petrol,Manual,1,First,0,23.1,998,67.04,5,,4.9
BMW 3 Series 320d Corporate Edition,75,Chennai,2,2008,10,89000,1,Diesel,Automatic,0,Second,2,16.07,1995,181,4,,6.3
Honda City ZX VTEC,434,Jaipur,6,2006,8,100173,4,Petrol,Manual,1,Second,2,16.9,1497,100,5,,2.4
Mitsubishi Cedia Sports,1356,Pune,10,2009,11,97000,4,Petrol,Manual,1,First,0,13.17,1999,114,5,,3
Renault Pulse Petrol RxL,1463,Delhi,4,2016,18,40190,4,Petrol,Manual,1,First,0,18.06,1198,74.93,5,,4.25
Volkswagen Polo 1.5 TDI Highline,1821,Hyderabad,5,2016,18,29647,1,Diesel,Manual,1,First,0,20.14,1498,88,5,10.15 Lakh,6.3
Maruti Baleno RS Petrol,990,Kochi,7,2018,20,43639,4,Petrol,Manual,1,First,0,21.1,998,100,5,9.83 Lakh,8.15
Hyundai i10 Magna,694,Kochi,7,2012,14,37333,4,Petrol,Manual,1,First,0,20.36,1197,78.9,5,,3.22
Hyundai i20 1.2 Spotz,718,Kochi,7,2018,20,48407,4,Petrol,Manual,1,First,0,18.6,1197,81.83,5,,7.65
BMW Z4 2009-2013 35i,155,Delhi,4,2011,13,25000,4,Petrol,Automatic,0,First,0,10.37,2979,306,2,,30
Hyundai i10 Sportz 1.2,706,Pune,10,2010,12,72400,4,Petrol,Manual,1,Second,2,20.36,1197,78.9,5,,2.3
Mini Cooper S Carbon Edition,1354,Delhi,4,2012,14,18000,4,Petrol,Automatic,0,First,0,13.6,1598,181,4,,22
Honda Brio V MT,394,Pune,10,2012,14,65167,4,Petrol,Manual,1,First,0,19.4,1198,86.8,5,,3.28
Maruti Ciaz ZXi Option,1036,Kochi,7,2016,18,25418,4,Petrol,Manual,1,First,0,20.73,1373,91.2,5,,7.09
Maruti Swift Dzire ZDi,1144,Coimbatore,3,2013,15,38995,1,Diesel,Manual,1,First,0,19.3,1248,73.9,5,,6.46
Volkswagen Polo Diesel Comfortline 1.2L,1823,Chennai,2,2012,14,60000,1,Diesel,Manual,1,First,0,22.07,1199,73.9,5,,4
BMW X1 sDrive20d,135,Delhi,4,2011,13,72000,1,Diesel,Automatic,0,First,0,17.05,1995,184,5,,11
Audi Q7 3.0 TDI Quattro Premium Plus,58,Coimbatore,3,2016,18,31075,1,Diesel,Automatic,0,Second,2,12.07,2967,241.4,7,,49.79
Ford Figo 1.5D Trend MT,306,Kolkata,8,2015,17,4311,1,Diesel,Manual,1,First,0,25.83,1498,99,5,,4.8
BMW 3 Series Luxury Line,93,Bangalore,1,2017,19,21000,1,Diesel,Automatic,0,First,0,21.76,1995,190,5,62.07 Lakh,35
Mercedes-Benz M-Class ML 350 CDI Corporate,1301,Bangalore,1,2011,13,54000,1,Diesel,Automatic,0,First,0,14,2987,224,5,,21.99
Maruti Wagon R LX BSIII,1194,Mumbai,9,2007,9,50000,4,Petrol,Manual,1,Second,2,17.3,1061,64,5,,1.1
Maruti Baleno Zeta 1.2,995,Delhi,4,2018,20,13000,4,Petrol,Manual,1,First,0,21.4,1197,83.1,5,,6.6
Maruti Dzire VXI,1046,Pune,10,2013,15,74000,4,Petrol,Manual,1,First,0,22,1197,81.8,5,7.67 Lakh,4.5
Chevrolet Aveo U-VA 1.2 LT,164,Pune,10,2009,11,75000,4,Petrol,Manual,1,Second,2,14.7,1150,76,5,,1
Volkswagen Polo 1.5 TDI Highline,1821,Chennai,2,2017,19,25000,1,Diesel,Manual,1,First,0,20.14,1498,88,5,9.97 Lakh,6.9
Land Rover Freelander 2 TD4 SE,810,Hyderabad,5,2012,14,139000,1,Diesel,Automatic,0,First,0,0,2179,115,5,,16.75
Audi Q5 30 TDI quattro Premium,56,Mumbai,9,2015,17,52000,1,Diesel,Automatic,0,First,0,14.16,1968,174.3,5,,25.49
Audi A6 35 TDI Matrix,35,Chennai,2,2015,17,20000,1,Diesel,Automatic,0,First,0,18.53,1968,187.74,5,67.67 Lakh,35.5
Hyundai Grand i10 1.2 CRDi Sportz,555,Kochi,7,2018,20,32663,1,Diesel,Manual,1,First,0,24,1186,73.97,5,8.18 Lakh,6.28
Mahindra Scorpio SLE BSIV,887,Delhi,4,2012,14,76777,1,Diesel,Manual,1,Second,2,12.05,2179,120,8,,4.88
Tata Bolt Quadrajet XE,1560,Hyderabad,5,2016,18,100303,1,Diesel,Manual,1,First,0,22.95,1248,74,5,7.43 Lakh,3.7
Hyundai EON Era Plus,529,Kochi,7,2015,17,43993,4,Petrol,Manual,1,First,0,21.1,814,55.2,5,,3.45
Mahindra Scorpio S8 8 Seater,885,Kochi,7,2016,18,72118,1,Diesel,Manual,1,First,0,15.4,2179,120,8,,10.23
Honda Accord 2001-2003 2.0 AT,353,Bangalore,1,2010,12,83000,4,Petrol,Automatic,0,Second,2,11.1,2354,142,5,,6.5
Volkswagen Polo 1.2 MPI Highline,1817,Mumbai,9,2016,18,7523,4,Petrol,Manual,1,First,0,16.2,1199,74,5,,6.15
Maruti Eeco 7 Seater Standard,1051,Mumbai,9,2014,16,34670,4,Petrol,Manual,1,First,0,15.1,1196,73,7,4.71 Lakh,2.9
Hyundai Grand i10 CRDi Sportz,571,Ahmedabad,0,2016,18,30000,1,Diesel,Manual,1,First,0,24,1120,70,5,,5.5
Ford Endeavour 3.2 Titanium AT 4X4,270,Chennai,2,2017,19,17000,1,Diesel,Automatic,0,First,0,10.91,3198,197,7,,31
Hyundai Grand i10 1.2 CRDi Sportz,555,Delhi,4,2015,17,59261,1,Diesel,Manual,1,First,0,24,1186,73.97,5,8.18 Lakh,4.25
Maruti Swift VDI,1159,Kochi,7,2016,18,65210,1,Diesel,Manual,1,First,0,22.9,1248,74,5,,5.48
Hyundai i20 1.2 Asta Option,711,Bangalore,1,2016,18,19000,4,Petrol,Manual,1,First,0,18.6,1197,81.83,5,,7.25
Maruti Swift Dzire VXi,1140,Hyderabad,5,2012,14,50000,4,Petrol,Manual,1,First,0,17.5,1298,85.8,5,,3
BMW 3 Series 320d Luxury Line,79,Hyderabad,5,2015,17,47000,1,Diesel,Automatic,0,First,0,22.69,1995,190,5,53.68 Lakh,29.5
Honda City ZX GXi,433,Mumbai,9,2007,9,75000,4,Petrol,Manual,1,Second,2,17.7,1497,78,5,,1.49
Hyundai i10 Sportz 1.2 AT,707,Pune,10,2013,15,54534,4,Petrol,Automatic,0,First,0,16.95,1197,78.9,5,,3.65
Ford Ecosport Signature Edition Diesel,263,Ahmedabad,0,2018,20,13000,1,Diesel,Manual,1,First,0,23,1498,98.96,5,12.12 Lakh,10.9
